frame_index,mode,stamp_sec,stamp_nanosec,frame_id,visualization_path,tx,ty,tz,qx,qy,qz,qw,rot_x_deg,rot_y_deg,rot_z_deg,delta_rot_x_deg,delta_rot_y_deg,delta_rot_z_deg,m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33
261,track,1784510373,600899130,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000261.png,0.03811787,-0.02159993,0.43985000,0.70218492,0.01959032,-0.01796813,0.71149820,89.24810028,3.04444885,0.11148836,-0.00574478,0.23514719,-0.30144429,0.99858606,0.05308022,0.00264323,0.03811787,0.00194309,0.01322652,-0.99990952,-0.02159993,-0.05311062,0.99850172,0.01310418,0.43985000,-0.00000000,-0.00000000,-0.00000000,1.00000000
262,track,1784510373,650998451,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000262.png,0.03790881,-0.02149081,0.43976977,0.70161939,0.01920130,-0.01704762,0.71208912,89.15534973,2.93871331,0.15288211,-0.09490757,0.03991327,0.10625791,0.99868077,0.05122244,0.00342440,0.03790881,0.00266478,0.01487870,-0.99988467,-0.02149081,-0.05126770,0.99857551,0.01472206,0.43976977,-0.00000000,-0.00000000,-0.00000000,1.00000000
263,track,1784510373,700881376,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000263.png,0.03774223,-0.02173136,0.43997702,0.70296323,0.01870399,-0.01519132,0.71081793,89.36988068,2.74826670,0.26957390,0.20890710,0.11370068,0.19212908,0.99883819,0.04789252,0.00523259,0.03774223,0.00469952,0.01122343,-0.99992490,-0.02173136,-0.04794788,0.99878854,0.01098479,0.43997702,-0.00000000,-0.00000000,-0.00000000,1.00000000
264,track,1784510373,767548268,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000264.png,0.03792134,-0.02183895,0.44005901,0.70133537,0.01983640,-0.01843171,0.71231699,89.11233521,3.10196161,0.08980590,-0.24786200,-0.17564063,-0.35567263,0.99853295,0.05408194,0.00240620,0.03792134,0.00156511,0.01557749,-0.99987632,-0.02183895,-0.05411296,0.99841398,0.01546947,0.44005901,-0.00000000,-0.00000000,-0.00000000,1.00000000
265,track,1784510373,817565248,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000265.png,0.03761523,-0.02152016,0.43986773,0.70051950,0.01977514,-0.01637437,0.71317124,88.98094177,2.93178797,0.24955785,-0.13958918,0.15684992,0.17260428,0.99868101,0.05106076,0.00526520,0.03761523,0.00434989,0.01800813,-0.99982727,-0.02152016,-0.05114699,0.99853218,0.01776174,0.43986773,-0.00000000,-0.00000000,-0.00000000,1.00000000
266,track,1784510373,850986102,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000266.png,0.03757305,-0.02184824,0.43993756,0.70172441,0.02056461,-0.01705945,0.71194726,89.17839813,3.05093265,0.26222178,0.19675718,0.01472521,-0.11891085,0.99857152,0.05315178,0.00533999,0.03757305,0.00457013,0.01458305,-0.99988210,-0.02184824,-0.05322362,0.99847895,0.01431878,0.43993756,-0.00000000,-0.00000000,-0.00000000,1.00000000
267,track,1784510373,917561355,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000267.png,0.03769470,-0.02156582,0.44004828,0.70246589,0.01913131,-0.01838236,0.71122271,89.29136658,3.04033637,0.04187765,0.12462834,-0.22020182,0.00740783,0.99859148,0.05302564,0.00138750,0.03769470,0.00072987,0.01240699,-0.99992162,-0.02156582,-0.05303894,0.99851513,0.01235027,0.44004828,-0.00000000,-0.00000000,-0.00000000,1.00000000
268,track,1784510373,967547443,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000268.png,0.03786372,-0.02153968,0.44000426,0.70194221,0.01926382,-0.01974494,0.71169949,89.20745850,3.16086078,-0.06089248,-0.07827088,-0.10115463,-0.12179979,0.99847740,0.05514863,-0.00029928,0.03786372,-0.00106116,0.01377397,-0.99990344,-0.02153968,-0.05513941,0.99838215,0.01381097,0.44000426,-0.00000000,-0.00000000,-0.00000000,1.00000000
269,track,1784510374,17749366,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000269.png,0.03811640,-0.02131820,0.44003078,0.70069563,0.01866419,-0.01641905,0.71302712,89.00443268,2.84449482,0.15723900,-0.21388526,0.21342598,0.31931928,0.99876344,0.04956983,0.00360687,0.03811640,0.00274095,0.01751168,-0.99984181,-0.02131820,-0.04962537,0.99861616,0.01735362,0.44003078,-0.00000000,-0.00000000,-0.00000000,1.00000000
270,track,1784510374,84293747,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000270.png,0.03806703,-0.02146560,0.43983975,0.70152432,0.02163048,-0.01895666,0.71206492,89.15113068,3.29067206,0.19234173,0.14461713,0.04275119,-0.44551119,0.99834472,0.05734490,0.00420771,0.03806703,0.00335145,0.01500826,-0.99988061,-0.02146560,-0.05740144,0.99824059,0.01479069,0.43983975,-0.00000000,-0.00000000,-0.00000000,1.00000000
271,track,1784510374,184254591,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000271.png,0.03777399,-0.02215026,0.43979204,0.70368272,0.01908963,-0.01770919,0.71003699,89.48757172,2.98254657,0.09852815,0.34128320,-0.09828041,0.30668989,0.99864310,0.05201398,0.00218561,0.03777399,0.00171731,0.00903353,-0.99995661,-0.02215026,-0.05203171,0.99860442,0.00893139,0.43979204,-0.00000000,-0.00000000,-0.00000000,1.00000000
272,track,1784510374,234269949,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000272.png,0.03973214,-0.02214354,0.44308451,0.70274931,0.02029812,-0.02384171,0.71074814,89.34198761,3.57545495,-0.30783966,-0.12028106,-0.40029684,-0.59661156,0.99803829,0.06241941,-0.00465557,0.03973214,-0.00536233,0.01114956,-0.99992245,-0.02214354,-0.06236291,0.99798667,0.01146182,0.44308451,-0.00000000,-0.00000000,-0.00000000,1.00000000
273,track,1784510374,284280148,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000273.png,0.04004299,-0.02132194,0.44410017,0.70016998,0.01442772,-0.01441910,0.71368474,88.90428925,2.33746099,-0.02168041,-0.44955239,0.27164704,1.24115527,0.99916708,0.04078463,0.00040228,0.04004299,-0.00037808,0.01910776,-0.99981636,-0.02132194,-0.04078504,0.99898422,0.01910670,0.44410017,-0.00000000,-0.00000000,-0.00000000,1.00000000
274,track,1784510374,300932143,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000274.png,0.03980015,-0.02087997,0.44202298,0.70028204,0.01292536,-0.01322344,0.71362680,88.91771698,2.11858249,-0.04419496,0.01422358,-0.02671987,0.21839790,0.99931532,0.03697554,-0.00007228,0.03980015,-0.00077082,0.01886030,-0.99982089,-0.02087997,-0.03696778,0.99913722,0.01887531,0.44202298,-0.00000000,-0.00000000,-0.00000000,1.00000000
275,track,1784510374,317568555,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000275.png,0.04053509,-0.02096647,0.44534418,0.70093638,0.01452838,-0.01336555,0.71295053,89.02783203,2.26105547,0.07503411,0.10537356,0.12176784,-0.14021339,0.99921978,0.03942445,0.00197944,0.04053509,0.00130857,0.01701898,-0.99985337,-0.02096647,-0.03945258,0.99907672,0.01695354,0.44534418,-0.00000000,-0.00000000,-0.00000000,1.00000000
276,track,1784510374,384221345,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000276.png,0.04012548,-0.02152597,0.44938368,0.70144105,0.00060439,0.00158390,0.71272552,89.08554840,-0.07796417,0.17791736,0.05701783,0.06315616,2.34041572,0.99999350,-0.00141030,0.00308377,0.04012548,0.00310523,0.01595575,-0.99986696,-0.02152597,0.00136073,0.99987084,0.01595949,0.44938368,-0.00000000,-0.00000000,-0.00000000,1.00000000
277,track,1784510374,434217176,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000277.png,0.03533898,-0.02122918,0.44521642,0.70227295,-0.03643294,0.03791310,0.70996332,89.36796570,-6.02618980,0.15334785,0.27488506,-0.11922807,5.94707441,0.99446970,-0.10500591,0.00151885,0.03533898,0.00266163,0.01075032,-0.99993777,-0.02122918,0.10498297,0.99441272,0.01096990,0.44521642,-0.00000000,-0.00000000,-0.00000000,1.00000000
278,track,1784510374,484273110,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000278.png,0.03344150,-0.02117752,0.44771421,0.70018941,-0.07417661,0.07514771,0.70610589,89.50395203,-12.12168598,0.13177650,0.12785518,-0.08823695,6.09488821,0.97770047,-0.21000011,0.00048253,0.03344150,0.00224865,0.00817496,-0.99996310,-0.02117752,0.20998847,0.97766638,0.00846449,0.44771421,-0.00000000,-0.00000000,-0.00000000,1.00000000
279,track,1784510374,534243191,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000279.png,0.03604076,-0.02336721,0.46163726,0.70064026,-0.06917391,0.07628098,0.70604497,89.49450684,-11.80439377,0.63118654,0.09270120,0.49153569,-0.31262189,0.97879159,-0.20464793,0.00921157,0.03604076,0.01078308,0.00656877,-0.99991935,-0.02336721,0.20457096,0.97881275,0.00863581,0.46163726,-0.00000000,-0.00000000,-0.00000000,1.00000000
280,track,1784510374,584245013,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000280.png,0.03334858,-0.01910643,0.45018879,0.68512505,-0.13029087,0.13322960,0.70418596,88.32167816,-21.47259521,0.56061226,-1.20587206,-0.15060046,9.66726494,0.93054754,-0.36616799,-0.00093971,0.03334858,0.00910526,0.02570684,-0.99962717,-0.01910643,0.36605588,0.93019271,0.02725525,0.45018879,-0.00000000,-0.00000000,-0.00000000,1.00000000
281,track,1784510374,634212151,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000281.png,0.03423252,-0.02000535,0.44982016,0.67493558,-0.16836821,0.17382090,0.69706553,87.90837860,-27.99299240,0.97680789,-0.22882690,0.17673539,6.52893591,0.88287598,-0.46960455,-0.00009106,0.03423252,0.01505318,0.02849613,-0.99947965,-0.02000535,0.46936318,0.88241589,0.03222746,0.44982016,-0.00000000,-0.00000000,-0.00000000,1.00000000
282,track,1784510374,684216387,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000282.png,0.03690331,-0.02253447,0.46507338,0.67588645,-0.18082878,0.18149796,0.69104058,88.61775208,-29.68719292,0.42242509,0.43394080,-0.54319632,1.67664719,0.86871797,-0.49528435,-0.00457547,0.03690331,0.00640492,0.02047167,-0.99976897,-0.02253447,0.49526408,0.86848867,0.02095624,0.46507338,-0.00000000,-0.00000000,-0.00000000,1.00000000
283,track,1784510374,734220551,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000283.png,0.03648029,-0.01956048,0.45362979,0.66460311,-0.21974343,0.22077431,0.67917168,88.57593536,-36.29494476,0.55466956,0.02725679,-0.05252265,6.60847235,0.80594212,-0.59197158,-0.00503183,0.03648029,0.00780242,0.01912233,-0.99978578,-0.01956048,0.59194160,0.80573082,0.02003028,0.45362979,-0.00000000,-0.00000000,-0.00000000,1.00000000
284,track,1784510374,784226676,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000284.png,0.03602303,-0.01994950,0.45607594,0.65345234,-0.24190709,0.25321665,0.67109042,87.80190277,-40.96618271,1.79956698,0.03758984,0.82353526,4.69977713,0.75472373,-0.65601188,0.00624758,0.03602303,0.02371244,0.01776241,-0.99956006,-0.01994950,0.65561301,0.75454044,0.02896141,0.45607594,-0.00000000,-0.00000000,-0.00000000,1.00000000
285,track,1784510374,834213941,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000285.png,0.03532492,-0.02212252,0.46858564,0.64605486,-0.25756744,0.26576814,0.66756237,87.43215179,-43.41569519,1.73776448,-0.41426128,-0.13881849,2.44600892,0.72605187,-0.68763876,-0.00048242,0.03532492,0.02202770,0.02396062,-0.99946922,-0.02212252,0.68728608,0.72565645,0.03254384,0.46858564,-0.00000000,-0.00000000,-0.00000000,1.00000000
286,track,1784510374,884215586,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000286.png,0.03268776,-0.01857269,0.45581430,0.62426317,-0.30884540,0.31804380,0.64324039,87.18592072,-52.59957504,2.22255850,0.10593437,-0.11561452,9.18881989,0.60692447,-0.79475862,-0.00023686,0.03268776,0.02355500,0.01828690,-0.99955434,-0.01857269,0.79440957,0.60664892,0.02981953,0.45581430,-0.00000000,-0.00000000,-0.00000000,1.00000000
287,track,1784510374,950905846,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000287.png,0.03380553,-0.01807814,0.45440701,0.59239715,-0.37071887,0.37244853,0.61066782,87.02297974,-63.38632965,2.00310421,-0.40875793,-0.62469375,10.76947975,0.44769838,-0.89411008,-0.01149652,0.03380553,0.01565826,0.02069496,-0.99966234,-0.01807814,0.89404678,0.44736746,0.02326566,0.45440701,-0.00000000,-0.00000000,-0.00000000,1.00000000
288,track,1784510375,51047212,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000288.png,0.04232220,-0.02141341,0.46461087,0.55788827,-0.42818603,0.42780009,0.56780666,87.67800140,-74.48989105,1.72607207,0.33251053,-0.64709127,11.08534336,0.26728678,-0.96357512,-0.00892359,0.04232220,0.00805462,0.01149497,-0.99990064,-0.02141341,0.96358269,0.26718843,0.01083417,0.46461087,-0.00000000,-0.00000000,-0.00000000,1.00000000
289,track,1784510375,101061543,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000289.png,0.04061789,-0.02208462,0.47398460,0.55009615,-0.43426263,0.44152713,0.56023574,85.67335510,-76.49356842,4.16066408,0.36132839,0.48631123,2.03676867,0.23293887,-0.97249043,-0.00081328,0.04061789,0.01694518,0.00489565,-0.99984360,-0.02208462,0.97234309,0.23288874,0.01761992,0.47398460,-0.00000000,-0.00000000,-0.00000000,1.00000000
290,track,1784510375,150928013,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000290.png,0.04352188,-0.01937227,0.46755064,0.54640383,-0.43135282,0.44566464,0.56281489,82.40242767,-76.54907227,7.47635412,-0.04563465,0.76280624,0.13513817,0.23063479,-0.97303861,0.00148299,0.04352188,0.03026682,0.00565127,-0.99952501,-0.01937227,0.97256887,0.23057023,0.03075468,0.46755064,-0.00000000,-0.00000000,-0.00000000,1.00000000
291,track,1784510375,167597352,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000291.png,0.04136398,-0.01948735,0.46798578,0.53971815,-0.43904471,0.45575470,0.55518621,80.90054321,-78.36761475,9.17084885,0.15396230,0.09753709,1.85263181,0.19905409,-0.97997779,0.00445581,0.04136398,0.03213581,0.00198358,-0.99948072,-0.01948735,0.97946084,0.19909400,0.03188775,0.46798578,-0.00000000,-0.00000000,-0.00000000,1.00000000
292,track,1784510375,200916048,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000292.png,0.04002523,-0.02066930,0.46885055,0.53622103,-0.44918048,0.46077332,0.54625261,82.90053558,-80.02545166,7.18910551,0.04481772,-0.60198128,1.58849573,0.17184894,-0.98511666,0.00342159,0.04002523,0.02167637,0.00030945,-0.99976414,-0.02066930,0.98488414,0.17188266,0.02140750,0.46885055,-0.00000000,-0.00000000,-0.00000000,1.00000000
293,track,1784510375,251059806,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000293.png,0.03499333,-0.02145727,0.47379476,0.52354926,-0.46959519,0.47494748,0.52896261,84.30422211,-83.78014374,5.69199085,-0.09942824,-0.62495375,3.70807433,0.10780963,-0.99417067,0.00052110,0.03499333,0.01074561,0.00064167,-0.99994123,-0.02145727,0.99411279,0.10780894,0.01075274,0.47379476,-0.00000000,-0.00000000,-0.00000000,1.00000000
294,track,1784510375,300895034,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000294.png,0.02738719,-0.02117890,0.47288331,0.50773841,-0.48784253,0.49542570,0.50868928,75.75774384,-88.03815460,14.62134361,0.36244726,-0.12161174,4.29083776,0.03312532,-0.99942756,0.00677362,0.02738719,0.00864168,-0.00649022,-0.99994075,-0.02117890,0.99941307,0.03318186,0.00842235,0.47288331,-0.00000000,-0.00000000,-0.00000000,1.00000000
295,track,1784510375,317566964,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000295.png,0.02896435,-0.02093622,0.47267172,0.50976211,-0.48523149,0.49392754,0.51061589,77.18043518,-87.57565308,13.26819038,0.07009266,0.05810042,-0.46171653,0.04117107,-0.99911898,0.00803814,0.02896435,0.00970830,-0.00764407,-0.99992287,-0.02093622,0.99910414,0.04124591,0.00938566,0.47267172,-0.00000000,-0.00000000,-0.00000000,1.00000000
296,track,1784510375,400881776,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000296.png,0.02172103,-0.02081644,0.47532529,0.49254316,-0.50172192,0.50901729,0.49656609,-62.28371811,-88.60128021,152.47248840,-0.27763125,0.11870854,3.59909987,-0.02164632,-0.99975997,0.00314941,0.02172103,0.01128158,-0.00339375,-0.99992979,-0.02081644,0.99970114,-0.02160933,0.01135299,0.47532529,-0.00000000,-0.00000000,-0.00000000,1.00000000
297,track,1784510375,450989421,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000297.png,0.02200310,-0.02085275,0.47532117,0.48919266,-0.50259036,0.50985831,0.49813452,-57.21496201,-88.28699493,147.12004089,-0.28102225,0.28409979,0.19731900,-0.02510457,-0.99968231,-0.00187779,0.02200310,0.01622843,0.00147105,-0.99986631,-0.02085275,0.99955225,-0.02513175,0.01618702,0.47532117,-0.00000000,-0.00000000,-0.00000000,1.00000000
298,track,1784510375,500978714,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000298.png,0.02216999,-0.02080385,0.47571790,0.49141753,-0.50071031,0.50745136,0.50029111,-46.56102371,-88.70033264,136.44003296,-0.02247115,-0.03355678,-0.49683389,-0.01643622,-0.99986154,-0.00225986,0.02216999,0.01563012,0.00200340,-0.99987495,-0.02080385,0.99974185,-0.01646954,0.01559571,0.47571790,-0.00000000,-0.00000000,-0.00000000,1.00000000
299,track,1784510375,550887655,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000299.png,0.02147463,-0.01989163,0.47459128,0.48936549,-0.49992830,0.51030898,0.50017786,-44.33136749,-88.30280304,134.30752563,0.09882532,0.31833225,0.24438538,-0.02068795,-0.99978489,-0.00064995,0.02147463,0.02119416,0.00021181,-0.99977446,-0.01989163,0.99956042,-0.02069712,0.02118591,0.47459128,-0.00000000,-0.00000000,-0.00000000,1.00000000
300,track,1784510375,600907937,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000300.png,0.02084927,-0.02115097,0.47980386,0.49273831,-0.49884680,0.51068312,0.49755767,-48.90693283,-88.54221344,139.31010437,0.42500767,-0.26408282,-0.08026696,-0.01929013,-0.99978960,0.00685574,0.02084927,0.01658622,-0.00717563,-0.99983579,-0.02115097,0.99967533,-0.01917327,0.01672183,0.47980386,-0.00000000,-0.00000000,-0.00000000,1.00000000
301,track,1784510375,650984721,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000301.png,0.01732450,-0.02129127,0.48677942,0.50640446,-0.48669294,0.49930963,0.50732088,64.31544495,-88.23245239,26.35397530,0.29346585,-0.18410358,-2.68791437,0.02763886,-0.99954653,0.01188719,0.01732450,0.01369239,-0.01151159,-0.99983913,-0.02129127,0.99952328,0.02779721,0.01336866,0.48677942,-0.00000000,-0.00000000,-0.00000000,1.00000000
302,track,1784510375,700893282,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000302.png,0.01875968,-0.02073254,0.48674756,0.51343697,-0.47722000,0.48845270,0.51967067,75.62232208,-86.00803375,14.66378784,-0.37539399,0.19959418,-2.28051329,0.06734905,-0.99771303,0.00558568,0.01875968,0.01762320,-0.00440742,-0.99983412,-0.02073254,0.99757284,0.06743637,0.01728671,0.48674756,-0.00000000,-0.00000000,-0.00000000,1.00000000
303,track,1784510375,750966250,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000303.png,0.01804446,-0.02009327,0.48358685,0.51538998,-0.47564396,0.48378599,0.52353340,78.42239380,-85.34956360,11.57712936,-0.27749631,-0.08051071,-0.69345087,0.07942691,-0.99683970,0.00064670,0.01804446,0.01627097,0.00064831,-0.99986655,-0.02009327,0.99670696,0.07942689,0.01627165,0.48358685,-0.00000000,-0.00000000,-0.00000000,1.00000000
304,track,1784510375,800884971,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000304.png,0.01799953,-0.02003649,0.48312929,0.51582783,-0.47679499,0.48357937,0.52224433,80.36822510,-85.48333740,9.65245628,0.02714240,-0.17584857,0.10313061,0.07763410,-0.99698073,0.00088126,0.01799953,0.01320395,0.00014487,-0.99991196,-0.02003649,0.99689353,0.07763897,0.01317594,0.48312929,-0.00000000,-0.00000000,-0.00000000,1.00000000
305,track,1784510375,850996108,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000305.png,0.01930619,-0.02046119,0.48324361,0.51805812,-0.47447786,0.48158693,0.52398533,81.41242218,-85.01598358,8.65498543,0.05010986,-0.00740383,-0.47452521,0.08588847,-0.99630249,0.00174205,0.01930619,0.01307373,-0.00062077,-0.99991357,-0.02046119,0.99621803,0.08590388,0.01297269,0.48324361,-0.00000000,-0.00000000,-0.00000000,1.00000000
306,track,1784510375,950879466,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000306.png,0.01957348,-0.02041351,0.48360977,0.51809341,-0.47145930,0.48148823,0.52675843,78.54172516,-84.62453461,11.53616619,-0.00228332,0.32418028,-0.34009728,0.09178945,-0.99577516,0.00222229,0.01957348,0.01873512,-0.00050379,-0.99982357,-0.02041351,0.99560130,0.09181495,0.01861035,0.48360977,-0.00000000,-0.00000000,-0.00000000,1.00000000
307,track,1784510376,964826,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000307.png,0.01960527,-0.02094229,0.48316580,0.51893449,-0.47233301,0.48191580,0.52475291,80.33761597,-84.79840088,9.87792206,0.14447346,-0.18232678,0.14266627,0.08931629,-0.99599260,0.00445005,0.01960527,0.01555273,-0.00307216,-0.99987358,-0.02094229,0.99588096,0.08937429,0.01521665,0.48316580,-0.00000000,-0.00000000,-0.00000000,1.00000000
308,track,1784510376,50981674,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000308.png,0.01899228,-0.02070059,0.48353854,0.51746881,-0.47307840,0.48461866,0.52303690,78.49826050,-85.15383148,11.84383106,0.11935729,0.10352510,0.38105863,0.08268213,-0.99655282,0.00667599,0.01899228,0.01733922,-0.00525885,-0.99983507,-0.02070059,0.99642426,0.08278431,0.01684528,0.48353854,-0.00000000,-0.00000000,-0.00000000,1.00000000
309,track,1784510376,67653272,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000309.png,0.01951785,-0.02073765,0.48333466,0.51950133,-0.47146240,0.48278466,0.52417606,80.04916382,-84.79295349,10.33174515,0.04477907,-0.06290156,-0.37922379,0.08928344,-0.99597824,0.00735690,0.01951785,0.01627666,-0.00592586,-0.99984914,-0.02073765,0.99587250,0.08938979,0.01568276,0.48333466,-0.00000000,-0.00000000,-0.00000000,1.00000000
310,track,1784510376,100999263,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000310.png,0.01913701,-0.02097140,0.48315778,0.51958925,-0.47174355,0.48414275,0.52258092,80.15607452,-84.97672272,10.38306618,0.15798730,-0.02736631,0.18177624,0.08612669,-0.99623257,0.01006334,0.01913701,0.01578089,-0.00873492,-0.99983644,-0.02097140,0.99615854,0.08627150,0.01496980,0.48315778,-0.00000000,-0.00000000,-0.00000000,1.00000000
311,track,1784510376,150880518,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000311.png,0.01903873,-0.02065307,0.48364264,0.51742375,-0.47052670,0.48578829,0.52429682,75.71091461,-84.94336700,14.76980782,-0.07524101,0.38372910,0.04770275,0.08522794,-0.99631703,0.00932654,0.01903873,0.02247015,-0.00743570,-0.99971896,-0.02065307,0.99610740,0.08541365,0.02175434,0.48364264,-0.00000000,-0.00000000,-0.00000000,1.00000000
312,track,1784510376,200886598,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000312.png,0.01860585,-0.01964319,0.48378432,0.51621395,-0.47094211,0.48689559,0.52408910,74.11489105,-85.08033752,16.34800339,-0.02367803,0.09683785,0.16793200,0.08229156,-0.99656636,0.00905431,0.01860585,0.02413859,-0.00708886,-0.99968261,-0.01964319,0.99631524,0.08248407,0.02347304,0.48378432,-0.00000000,-0.00000000,-0.00000000,1.00000000
313,track,1784510376,251014122,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000313.png,0.01952831,-0.02078266,0.48365334,0.51885659,-0.47043574,0.48404509,0.52457458,77.96749115,-84.78285980,12.48473835,0.00522209,-0.25946862,-0.37085244,0.08878028,-0.99601209,0.00874364,0.01952831,0.01965730,-0.00702405,-0.99978125,-0.02078266,0.99585658,0.08893281,0.01895600,0.48365334,-0.00000000,-0.00000000,-0.00000000,1.00000000
314,track,1784510376,317566937,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000314.png,0.01907419,-0.01977279,0.48374686,0.51626414,-0.47163016,0.48463970,0.52551007,75.51846313,-84.93613434,14.69698429,-0.24542041,0.15815377,0.19427800,0.08537805,-0.99633682,0.00471222,0.01907419,0.02239371,-0.00280886,-0.99974442,-0.01977279,0.99609625,0.08546182,0.02207254,0.48374686,-0.00000000,-0.00000000,-0.00000000,1.00000000
